t,u[0],u[1],u[2]
10.875,-12.0717,-19.1962,20.7723
10.88,-12.4279,-19.4761,21.654
10.885,-12.7803,-19.7109,22.5755
10.89,-13.1268,-19.8951,23.5341
10.895,-13.4653,-20.0231,24.5261
10.9,-13.7932,-20.0895,25.5472
10.905,-14.108,-20.0893,26.592
10.91,-14.407,-20.0176,27.6546
10.915,-14.6876,-19.8704,28.7278
10.92,-14.9467,-19.6441,29.804
10.925,-15.1816,-19.3364,30.8747
10.93,-15.3893,-18.9456,31.9308
10.935,-15.5671,-18.4714,32.9629
10.94,-15.7123,-17.915,33.9611
10.945,-15.8225,-17.2785,34.9157
10.95,-15.8953,-16.5659,35.8171
10.955,-15.9288,-15.7823,36.6561
10.96,-15.9215,-14.9343,37.4244
10.965,-15.8721,-14.0298,38.1143
10.97,-15.78,-13.0776,38.7195
10.975,-15.6449,-12.0876,39.235
10.98,-15.467,-11.07,39.6575
10.985,-15.2472,-10.0358,39.9848
10.99,-14.9866,-8.99574,40.2167
10.995,-14.6871,-7.96039,40.3546
11,-14.3507,-6.93989,40.4011
11.005,-13.9802,-5.94361,40.3604
11.01,-13.5784,-4.97999,40.2377
11.015,-13.1484,-4.05636,40.0393
11.02,-12.6938,-3.17884,39.7721
11.025,-12.2181,-2.35231,39.4436
11.03,-11.7248,-1.58037,39.0614
11.035,-11.2176,-0.865377,38.6332
11.04,-10.7,-0.208567,38.1666
11.045,-10.1754,0.38989,37.6689
11.05,-9.64713,0.930742,37.1468
11.055,-9.11824,1.41553,36.6066
11.06,-8.59155,1.84643,36.054
11.065,-8.06965,2.22614,35.494
11.07,-7.55486,2.55772,34.9309
11.075,-7.04923,2.84452,34.3685
11.08,-6.55455,3.09001,33.81
11.085,-6.07232,3.29774,33.258
11.09,-5.60381,3.47126,32.7144
11.095,-5.15006,3.61401,32.181
11.1,-4.71186,3.72935,31.6588
11.105,-4.2898,3.82046,31.1488
11.11,-3.88428,3.89035,30.6516
11.115,-3.49555,3.94182,30.1673
11.12,-3.12368,3.97747,29.6962
11.125,-2.76863,3.99969,29.2381
11.13,-2.43021,4.01067,28.7929
11.135,-2.10817,4.01241,28.3603
11.14,-1.80214,4.00668,27.9398
11.145,-1.5117,3.99512,27.5312
11.15,-1.23636,3.97916,27.1339
11.155,-0.97558,3.96009,26.7476
11.16,-0.728797,3.93906,26.3716
11.165,-0.495404,3.91707,26.0056
11.17,-0.27478,3.89502,25.6492
11.175,-0.0662902,3.87369,25.3018
11.18,0.130709,3.85376,24.9632
11.185,0.316862,3.83582,24.6329
11.19,0.49281,3.82039,24.3105
11.195,0.659189,3.80792,23.9958
11.2,0.816626,3.79878,23.6884
11.205,0.965733,3.79331,23.3881
11.21,1.10711,3.79178,23.0945
11.215,1.24135,3.79444,22.8076
11.22,1.369,3.80149,22.527
11.225,1.49063,3.8131,22.2527
11.23,1.60675,3.82942,21.9844
11.235,1.71788,3.85057,21.7221
11.24,1.82452,3.87665,21.4655
11.245,1.92712,3.90775,21.2147
11.25,2.02615,3.94396,20.9695
11.255,2.12205,3.98533,20.7298
11.26,2.21521,4.03194,20.4957
11.265,2.30605,4.08382,20.2671
11.27,2.39493,4.14103,20.044
11.275,2.48224,4.20362,19.8263
11.28,2.56831,4.27164,19.6141
11.285,2.65347,4.34513,19.4074
11.29,2.73806,4.42413,19.2063
11.295,2.82236,4.50871,19.0108
11.3,2.90668,4.59891,18.821
11.305,2.99129,4.69478,18.6368
11.31,3.07647,4.79639,18.4586
11.315,3.16246,4.9038,18.2862
11.32,3.24953,5.01706,18.12
11.325,3.33791,5.13626,17.9599
11.33,3.42782,5.26145,17.8061
11.335,3.5195,5.39272,17.6589
11.34,3.61317,5.53014,17.5183
11.345,3.70901,5.67378,17.3847
11.35,3.80725,5.82373,17.2581
11.355,3.90808,5.98006,17.1388
11.36,4.01167,6.14285,17.0272
11.365,4.11823,6.31217,16.9234
11.37,4.22793,6.4881,16.8277
11.375,4.34094,6.6707,16.7405
11.38,4.45743,6.86003,16.6621
11.385,4.57756,7.05613,16.5928
11.39,4.70149,7.25905,16.5331
11.395,4.82936,7.4688,16.4833
11.4,4.96134,7.6854,16.4438
11.405,5.09754,7.90884,16.4152
11.41,5.2381,8.13908,16.3979
11.415,5.38315,8.37606,16.3925
11.42,5.5328,8.61969,16.3993
11.425,5.68714,8.86984,16.4191
11.43,5.84628,9.12637,16.4524
11.435,6.01028,9.38906,16.4999
11.44,6.17922,9.65766,16.562
11.445,6.35314,9.93186,16.6396
11.45,6.53208,10.2113,16.7332
11.455,6.71604,10.4956,16.8436
11.46,6.90502,10.7841,16.9715
11.465,7.09897,11.0765,17.1175
11.47,7.29785,11.3719,17.2824
11.475,7.50155,11.6696,17.4669
11.48,7.70995,11.9688,17.6717
11.485,7.92289,12.2686,17.8975
11.49,8.14018,12.5678,18.1449
11.495,8.36156,12.8654,18.4145
11.5,8.58675,13.16,18.7068
11.505,8.81541,13.4502,19.0224
11.51,9.04715,13.7346,19.3616
11.515,9.28153,14.0115,19.7248
11.52,9.51802,14.279,20.112
11.525,9.75607,14.5355,20.5234
11.53,9.99504,14.7787,20.9588
11.535,10.2342,15.0067,21.4179
11.54,10.4729,15.2173,21.9002
11.545,10.7101,15.4083,22.4051
11.55,10.945,15.5773,22.9315
11.555,11.1766,15.7221,23.4782
11.56,11.4039,15.8403,24.0437
11.565,11.6257,15.9296,24.6264
11.57,11.8409,15.988,25.224
11.575,12.0482,16.0132,25.8342
11.58,12.2465,16.0033,26.4544
11.585,12.4343,15.9567,27.0816
11.59,12.6105,15.8719,27.7126
11.595,12.7735,15.7476,28.3438
11.6,12.9222,15.583,28.9717
11.605,13.0553,15.3777,29.5922
11.61,13.1714,15.1316,30.2015
11.615,13.2694,14.8451,30.7953
11.62,13.3482,14.5191,31.3696
11.625,13.4067,14.1548,31.9204
11.63,13.4441,13.7542,32.4436
11.635,13.4596,13.3195,32.9356
11.64,13.4526,12.8535,33.3929
11.645,13.4227,12.3592,33.8122
11.65,13.3695,11.8402,34.1908
11.655,13.293,11.3003,34.5264
11.66,13.1934,10.7436,34.8172
11.665,13.0709,10.1742,35.0617
11.67,12.9261,9.59647,35.2591
11.675,12.7596,9.0147,35.4092
11.68,12.5724,8.43314,35.5122
11.685,12.3654,7.85588,35.5688
11.69,12.1399,7.28681,35.5803
11.695,11.8973,6.72956,35.5482
11.7,11.6389,6.18741,35.4745
11.705,11.3663,5.66331,35.3616
11.71,11.0812,5.15979,35.212
11.715,10.7851,4.679,35.0284
11.72,10.4798,4.22267,34.8136
11.725,10.1669,3.79213,34.5707
11.73,9.84819,3.38832,34.3025
11.735,9.52519,3.01179,34.012
11.74,9.19952,2.66278,33.702
11.745,8.87269,2.34119,33.3751
11.75,8.54611,2.04666,33.0339
11.755,8.22114,1.7786,32.6809
11.76,7.89901,1.53618,32.3183
11.765,7.58087,1.31845,31.9481
11.77,7.26775,1.12431,31.5721
11.775,6.96058,0.952544,31.192
11.78,6.66018,0.801889,30.8092
11.785,6.36726,0.671028,30.4251
11.79,6.08245,0.558629,30.0408
11.795,5.80626,0.463358,29.6573
11.8,5.53911,0.383896,29.2753
11.805,5.28135,0.318961,28.8956
11.81,5.03323,0.26731,28.5187
11.815,4.79494,0.227752,28.1452
11.82,4.56658,0.199157,27.7754
11.825,4.34821,0.180456,27.4096
11.83,4.13982,0.170648,27.0481
11.835,3.94136,0.1688,26.691
11.84,3.75273,0.174046,26.3384
11.845,3.5738,0.185589,25.9905
11.85,3.40439,0.2027,25.6473
11.855,3.2443,0.224712,25.3088
11.86,3.09332,0.251023,24.975
11.865,2.95121,0.281088,24.6458
11.87,2.8177,0.314421,24.3214
11.875,2.69254,0.350586,24.0015
11.88,2.57544,0.389201,23.6862
11.885,2.46613,0.429927,23.3754
11.89,2.36432,0.472471,23.0691
11.895,2.26973,0.516578,22.7671
11.9,2.18207,0.562034,22.4694
11.905,2.10107,0.608654,22.1759
11.91,2.02645,0.65629,21.8866
11.915,1.95794,0.704819,21.6014
11.92,1.89528,0.754145,21.3203
11.925,1.83823,0.804197,21.0432
11.93,1.78652,0.854926,20.77
11.935,1.73994,0.906301,20.5007
11.94,1.69826,0.958312,20.2353
11.945,1.66126,1.01096,19.9736
11.95,1.62875,1.06427,19.7157
11.955,1.60053,1.11827,19.4615
11.96,1.57641,1.17301,19.2109
11.965,1.55624,1.22854,18.964
11.97,1.53986,1.28492,18.7207
11.975,1.52711,1.34224,18.481
11.98,1.51787,1.40058,18.2449
11.985,1.512,1.46002,18.0122
11.99,1.5094,1.52067,17.7831
11.995,1.50997,1.58263,17.5575
12,1.5136,1.646,17.3353
12.005,1.52022,1.71092,17.1166
12.01,1.52976,1.77749,16.9014
12.015,1.54214,1.84584,16.6897
12.02,1.55733,1.91611,16.4814
12.025,1.57527,1.98844,16.2765
12.03,1.59592,2.06295,16.0752
12.035,1.61928,2.13982,15.8773
12.04,1.6453,2.21917,15.6829
12.045,1.674,2.30117,15.4921
12.05,1.70536,2.38599,15.3048
12.055,1.73939,2.47378,15.1211
12.06,1.77611,2.56472,14.941
12.065,1.81554,2.65899,14.7645
12.07,1.85771,2.75677,14.5918
12.075,1.90266,2.85824,14.4228
12.08,1.95044,2.9636,14.2577
12.085,2.0011,3.07304,14.0965
12.09,2.0547,3.18678,13.9393
12.095,2.1113,3.30503,13.7862
12.1,2.17099,3.42799,13.6373
12.105,2.23384,3.55591,13.4927
12.11,2.29994,3.68899,13.3525
12.115,2.36939,3.82749,13.2169
12.12,2.4423,3.97164,13.086
12.125,2.51877,4.12169,12.96
12.13,2.59891,4.2779,12.8391
12.135,2.68286,4.44053,12.7235
12.14,2.77075,4.60983,12.6134
12.145,2.8627,4.78609,12.5091
12.15,2.95887,4.96958,12.4108
12.155,3.0594,5.16057,12.3189
12.16,3.16446,5.35934,12.2336
12.165,3.27421,5.56618,12.1552
12.17,3.38881,5.78138,12.0843
12.175,3.50843,6.0052,12.0211
12.18,3.63327,6.23794,11.9662
12.185,3.76351,6.47986,11.92
12.19,3.89932,6.73123,11.883
12.195,4.04092,6.9923,11.8558
12.2,4.18849,7.26332,11.839
12.205,4.34223,7.54452,11.8332
12.21,4.50234,7.83608,11.8393
12.215,4.66903,8.1382,11.8578
12.22,4.84249,8.451,11.8897
12.225,5.02291,8.7746,11.9358
12.23,5.2105,9.10906,11.997
12.235,5.40543,9.45438,12.0744
12.24,5.60788,9.81051,12.1689
12.245,5.81801,10.1773,12.2817
12.25,6.03597,10.5546,12.414
12.255,6.2619,10.942,12.567
12.26,6.49591,11.3392,12.7421
12.265,6.73807,11.7456,12.9405
12.27,6.98845,12.1605,13.1636
12.275,7.24705,12.5832,13.413
12.28,7.51386,13.0126,13.6901
12.285,7.7888,13.4476,13.9965
12.29,8.07174,13.8868,14.3336
12.295,8.36249,14.3285,14.7029
12.3,8.66079,14.7711,15.106
12.305,8.9663,15.2123,15.5442
12.31,9.2786,15.6498,16.0189
12.315,9.59716,16.081,16.5314
12.32,9.92135,16.5029,17.0826
12.325,10.2504,16.9124,17.6735
12.33,10.5835,17.3058,18.3047
12.335,10.9196,17.6794,18.9764
12.34,11.2576,18.0291,19.6886
12.345,11.5962,18.3505,20.4409
12.35,11.9339,18.639,21.2324
12.355,12.2692,18.89,22.0615
12.36,12.6002,19.0985,22.9261
12.365,12.9251,19.2597,23.8237
12.37,13.2419,19.3686,24.7507
12.375,13.5482,19.4207,25.7031
12.38,13.8418,19.4115,26.6759
12.385,14.1203,19.3368,27.6637
12.39,14.3811,19.1933,28.6601
12.395,14.6217,18.978,29.658
12.4,14.8395,18.6887,30.6501
12.405,15.032,18.3245,31.6281
12.41,15.1966,17.885,32.5836
12.415,15.3311,17.3713,33.5081
12.42,15.4331,16.7856,34.393
12.425,15.5007,16.1312,35.2296
12.43,15.5322,15.4127,36.0101
12.435,15.5262,14.6359,36.727
12.44,15.4817,13.8076,37.3735
12.445,15.398,12.9356,37.944
12.45,15.2749,12.0283,38.434
12.455,15.1126,11.0949,38.8402
12.46,14.9117,10.1447,39.1607
12.465,14.6733,9.18734,39.3949
12.47,14.399,8.23203,39.5437
12.475,14.0907,7.28779,39.6091
12.48,13.7505,6.36299,39.5944
12.485,13.3812,5.46528,39.504
12.49,12.9854,4.60136,39.3429
12.495,12.5662,3.77697,39.1171
12.5,12.1267,2.99676,38.8329
12.505,11.6702,2.2643,38.4968
12.51,11.1999,1.58213,38.1156
12.515,10.719,0.951753,37.696
12.52,10.2307,0.37374,37.2444
12.525,9.73782,-0.152164,36.7669
12.53,9.24332,-0.626946,36.2693
12.535,8.7498,-1.05221,35.7567
12.54,8.2597,-1.43004,35.2339
12.545,7.77522,-1.76294,34.7051
12.55,7.29831,-2.05367,34.1738
12.555,6.83071,-2.30519,33.6432
12.56,6.37391,-2.52055,33.1159
12.565,5.92919,-2.70286,32.5941
12.57,5.49759,-2.85519,32.0793
12.575,5.07995,-2.98053,31.5731
12.58,4.67693,-3.08179,31.0764
12.585,4.28899,-3.1617,30.59
12.59,3.91645,-3.22288,30.1144
12.595,3.55949,-3.26776,29.6497
12.6,3.21813,-3.29857,29.1962
12.605,2.89229,-3.31742,28.7539
12.61,2.58181,-3.3262,28.3225
12.615,2.28641,-3.32664,27.9019
12.62,2.00575,-3.32032,27.4919
12.625,1.73945,-3.30865,27.092
12.63,1.48704,-3.29291,26.702
12.635,1.24805,-3.27423,26.3215
12.64,1.02193,-3.25362,25.9501
12.645,0.808156,-3.23199,25.5875
12.65,0.606149,-3.21012,25.2333
12.655,0.415335,-3.18872,24.8871
12.66,0.235133,-3.16838,24.5487
12.665,0.0649568,-3.14966,24.2176
12.67,-0.095774,-3.13301,23.8937
12.675,-0.247636,-3.11883,23.5766
12.68,-0.391195,-3.10747,23.2661
12.685,-0.527009,-3.09924,22.962
12.69,-0.655621,-3.09439,22.664
12.695,-0.777559,-3.09313,22.3719
12.7,-0.893338,-3.09565,22.0857
12.705,-1.00345,-3.10213,21.805
12.71,-1.10839,-3.11268,21.5299
12.715,-1.2086,-3.12743,21.26
12.72,-1.30454,-3.14648,20.9955
12.725,-1.39664,-3.16992,20.7361
12.73,-1.4853,-3.19781,20.4817
12.735,-1.57093,-3.23023,20.2324
12.74,-1.65389,-3.26723,19.988
12.745,-1.73456,-3.30888,19.7485
12.75,-1.81328,-3.35523,19.5139
12.755,-1.89037,-3.40633,19.2841
12.76,-1.96617,-3.46222,19.0592
12.765,-2.04097,-3.52298,18.8391
12.77,-2.11508,-3.58864,18.6239
12.775,-2.18875,-3.65928,18.4135
12.78,-2.26228,-3.73495,18.208
12.785,-2.33591,-3.81573,18.0075
12.79,-2.4099,-3.90168,17.812
12.795,-2.48449,-3.99288,17.6215
12.8,-2.55991,-4.08942,17.4361
12.805,-2.63639,-4.19139,17.256
12.81,-2.71414,-4.29887,17.0812
12.815,-2.79337,-4.41199,16.9118
12.82,-2.87431,-4.53083,16.7479
12.825,-2.95713,-4.65551,16.5897
12.83,-3.04205,-4.78616,16.4373
12.835,-3.12926,-4.92289,16.291
12.84,-3.21894,-5.06583,16.1508
12.845,-3.31128,-5.21511,16.017
12.85,-3.40647,-5.37088,15.8898
12.855,-3.50469,-5.53326,15.7694
12.86,-3.60612,-5.70239,15.6561
12.865,-3.71093,-5.87842,15.5501
12.87,-3.81931,-6.06147,15.4519
12.875,-3.93142,-6.25169,15.3616
12.88,-4.04743,-6.44921,15.2797
12.885,-4.16752,-6.65415,15.2065
12.89,-4.29185,-6.86663,15.1424
12.895,-4.42059,-7.08675,15.0878
12.9,-4.5539,-7.31461,15.0433
12.905,-4.69193,-7.55029,15.0093
12.91,-4.83485,-7.79384,14.9863
12.915,-4.9828,-8.04529,14.9749
12.92,-5.13593,-8.30466,14.9756
12.925,-5.29436,-8.57192,14.9892
12.93,-5.45824,-8.847,15.0163
12.935,-5.62768,-9.12982,15.0575
12.94,-5.80279,-9.42021,15.1136
12.945,-5.98366,-9.71798,15.1854
12.95,-6.17037,-10.0229,15.2737
12.955,-6.363,-10.3345,15.3793
12.96,-6.56157,-10.6526,15.503
12.965,-6.76612,-10.9765,15.6458
12.97,-6.97664,-11.3057,15.8085
12.975,-7.1931,-11.6396,15.9921
12.98,-7.41542,-11.9773,16.1975
12.985,-7.64352,-12.3179,16.4256
12.99,-7.87724,-12.6605,16.6774
12.995,-8.1164,-13.0037,16.9537
13,-8.36077,-13.3464,17.2554
13.005,-8.61005,-13.6871,17.5832
13.01,-8.8639,-14.024,17.938
13.015,-9.1219,-14.3555,18.3204
13.02,-9.38358,-14.6796,18.7308
13.025,-9.64839,-14.9942,19.1698
13.03,-9.91568,-15.297,19.6376
13.035,-10.1847,-15.5855,20.1341
13.04,-10.4548,-15.8572,20.6594
13.045,-10.7249,-16.1094,21.2128
13.05,-10.9941,-16.3391,21.7938
13.055,-11.2614,-16.5436,22.4014
13.06,-11.5255,-16.7199,23.0343
13.065,-11.7852,-16.8648,23.6907
13.07,-12.0392,-16.9755,24.3686
13.075,-12.286,-17.049,25.0655
13.08,-12.5241,-17.0826,25.7786
13.085,-12.7521,-17.0737,26.5046
13.09,-12.9681,-17.0199,27.2399
13.095,-13.1707,-16.9192,27.9802
13.1,-13.3582,-16.7701,28.7214
13.105,-13.5288,-16.5713,29.4585
13.11,-13.6809,-16.3221,30.1867
13.115,-13.8129,-16.0225,30.9007
13.12,-13.9234,-15.673,31.5952
13.125,-14.0109,-15.2747,32.2651
13.13,-14.0741,-14.8295,32.9049
13.135,-14.1119,-14.3398,33.5098
13.14,-14.1233,-13.8088,34.0748
13.145,-14.1075,-13.2402,34.5956
13.15,-14.0642,-12.6382,35.0682
13.155,-13.9929,-12.0076,35.4894
13.16,-13.8936,-11.3536,35.8563
13.165,-13.7666,-10.6816,36.1669
13.17,-13.6124,-9.99724,36.42
13.175,-13.4316,-9.30611,36.6148
13.18,-13.2253,-8.61387,36.7516
13.185,-12.9948,-7.92597,36.8312
13.19,-12.7413,-7.24757,36.8551
13.195,-12.4666,-6.5835,36.8254
13.2,-12.1725,-5.93814,36.7447
13.205,-11.8608,-5.31536,36.6162
13.21,-11.5335,-4.7185,36.4432
13.215,-11.1927,-4.15035,36.2294
13.22,-10.8406,-3.61308,35.9786
13.225,-10.4792,-3.10835,35.6947
13.23,-10.1107,-2.63723,35.3817
13.235,-9.73702,-2.20032,35.0432
13.24,-9.36019,-1.79774,34.6831
13.245,-8.98206,-1.42917,34.3048
13.25,-8.60442,-1.09396,33.9116
13.255,-8.2289,-0.791141,33.5065
13.26,-7.85701,-0.519478,33.0923
13.265,-7.49013,-0.277543,32.6715
13.27,-7.1295,-0.0637546,32.2463
13.275,-6.77622,0.123581,31.8186
13.28,-6.43123,0.286222,31.3902
13.285,-6.09535,0.425961,30.9624
13.29,-5.76929,0.544593,30.5366
13.295,-5.45359,0.643888,30.1137
13.3,-5.14872,0.725574,29.6947
13.305,-4.855,0.791317,29.2801
13.31,-4.57269,0.842708,28.8704
13.315,-4.30192,0.88126,28.4662
13.32,-4.04276,0.908392,28.0677
13.325,-3.7952,0.925433,27.6751
13.33,-3.55917,0.933617,27.2886
13.335,-3.33453,0.934084,26.9081
13.34,-3.1211,0.927882,26.5338
13.345,-2.91865,0.915966,26.1655
13.35,-2.72692,0.899208,25.8033
13.355,-2.54561,0.878395,25.447
13.36,-2.37441,0.854236,25.0965
13.365,-2.21298,0.827366,24.7517
13.37,-2.06096,0.798352,24.4125
13.375,-1.918,0.767697,24.0788
13.38,-1.78371,0.735845,23.7504
13.385,-1.65774,0.703184,23.4272
13.39,-1.53969,0.670054,23.109
13.395,-1.4292,0.636749,22.7957
13.4,-1.3259,0.603521,22.4872
13.405,-1.22943,0.570586,22.1834
13.41,-1.13943,0.538124,21.8841
13.415,-1.05555,0.506287,21.5892
13.42,-0.977463,0.475199,21.2987
13.425,-0.904829,0.444959,21.0124
13.43,-0.83734,0.415645,20.7302
13.435,-0.774691,0.387318,20.4521
13.44,-0.71659,0.360018,20.1779
13.445,-0.66276,0.333774,19.9076
13.45,-0.612933,0.308603,19.641
13.455,-0.566856,0.284507,19.3782
13.46,-0.524288,0.261482,19.119
13.465,-0.485,0.239515,18.8634
13.47,-0.448774,0.218586,18.6113
13.475,-0.415406,0.19867,18.3627
13.48,-0.384702,0.179737,18.1174
13.485,-0.35648,0.161752,17.8755
13.49,-0.330569,0.14468,17.6369
13.495,-0.306806,0.128481,17.4015
13.5,-0.285042,0.113114,17.1693
13.505,-0.265134,0.0985377,16.9402
13.51,-0.24695,0.084709,16.7142
13.515,-0.230367,0.071585,16.4912
13.52,-0.21527,0.0591227,16.2713
13.525,-0.20155,0.0472792,16.0542
13.53,-0.189109,0.0360122,15.8401
13.535,-0.177853,0.02528,15.6289
13.54,-0.167696,0.0150417,15.4205
13.545,-0.158559,0.00525729,15.2149
13.55,-0.150368,-0.00411219,15.012
13.555,-0.143056,-0.0131047,14.8118
13.56,-0.136558,-0.0217571,14.6144
13.565,-0.130818,-0.0301051,14.4195
13.57,-0.125782,-0.0381833,14.2273
13.575,-0.121402,-0.0460253,14.0376
13.58,-0.117634,-0.0536635,13.8505
13.585,-0.114435,-0.0611293,13.6658
13.59,-0.11177,-0.0684532,13.4837
13.595,-0.109604,-0.0756645,13.3039
13.6,-0.107907,-0.0827919,13.1266
13.605,-0.106651,-0.0898631,12.9516
13.61,-0.105812,-0.0969052,12.7789
13.615,-0.105366,-0.103944,12.6086
13.62,-0.105295,-0.111007,12.4406
13.625,-0.105581,-0.118117,12.2747
13.63,-0.106208,-0.1253,12.1111
13.635,-0.107162,-0.13258,11.9497
13.64,-0.108433,-0.139981,11.7905
13.645,-0.110011,-0.147527,11.6333
13.65,-0.111886,-0.155242,11.4783
13.655,-0.114054,-0.163149,11.3253
13.66,-0.116509,-0.171272,11.1744
13.665,-0.119247,-0.179635,11.0255
13.67,-0.122266,-0.188261,10.8786
13.675,-0.125566,-0.197176,10.7337
13.68,-0.129147,-0.206402,10.5907
13.685,-0.133009,-0.215966,10.4496
13.69,-0.137157,-0.225893,10.3105
13.695,-0.141594,-0.236209,10.1731
13.7,-0.146325,-0.246941,10.0377
13.705,-0.151356,-0.258116,9.90401
13.71,-0.156694,-0.269764,9.77215
13.715,-0.162347,-0.281912,9.64207
13.72,-0.168325,-0.294593,9.51373
13.725,-0.174639,-0.307837,9.38713
13.73,-0.181299,-0.321677,9.26224
13.735,-0.188318,-0.336148,9.13903
13.74,-0.195709,-0.351285,9.0175
13.745,-0.203488,-0.367125,8.89761
13.75,-0.21167,-0.383707,8.77935
13.755,-0.220272,-0.401073,8.66269
13.76,-0.229312,-0.419263,8.54763
13.765,-0.238809,-0.438324,8.43415
13.77,-0.248785,-0.458301,8.32221
13.775,-0.259261,-0.479243,8.21182
13.78,-0.27026,-0.501202,8.10295
13.785,-0.281807,-0.524231,7.99559
13.79,-0.293928,-0.548388,7.88972
13.795,-0.306651,-0.573731,7.78533
13.8,-0.320005,-0.600324,7.6824
13.805,-0.334021,-0.628231,7.58093
13.81,-0.348732,-0.657521,7.4809
13.815,-0.364171,-0.688268,7.3823
13.82,-0.380376,-0.720548,7.28513
13.825,-0.397385,-0.754441,7.18936
13.83,-0.415237,-0.790031,7.095
13.835,-0.433977,-0.827407,7.00204
13.84,-0.453649,-0.866663,6.91048
13.845,-0.474299,-0.907898,6.8203
13.85,-0.495979,-0.951214,6.73152
13.855,-0.518741,-0.996722,6.64413
13.86,-0.54264,-1.04454,6.55812
13.865,-0.567735,-1.09478,6.47351
13.87,-0.594087,-1.14757,6.39031
13.875,-0.621761,-1.20305,6.30851
13.88,-0.650826,-1.26136,6.22814
13.885,-0.681352,-1.32265,6.1492
13.89,-0.713417,-1.38707,6.07172
13.895,-0.7471,-1.45479,5.99571
13.9,-0.782484,-1.52598,5.9212
13.905,-0.819659,-1.60081,5.84822
13.91,-0.858717,-1.6795,5.77681
13.915,-0.899756,-1.76222,5.70699
13.92,-0.942879,-1.8492,5.63883
13.925,-0.988195,-1.94066,5.57236
13.93,-1.03582,-2.03683,5.50765
13.935,-1.08587,-2.13796,5.44477
13.94,-1.13847,-2.2443,5.38378
13.945,-1.19377,-2.35613,5.32477
13.95,-1.25188,-2.47372,5.26784
13.955,-1.31298,-2.59738,5.21308
13.96,-1.3772,-2.72743,5.16063
13.965,-1.44471,-2.86417,5.1106
13.97,-1.51568,-3.00797,5.06315
13.975,-1.5903,-3.15918,5.01843
13.98,-1.66874,-3.31817,4.97664
13.985,-1.75121,-3.48533,4.93797
13.99,-1.83792,-3.66108,4.90265
13.995,-1.92908,-3.84584,4.87093
14,-2.02491,-4.04006,4.84307
14.005,-2.12567,-4.24419,4.8194
14.01,-2.2316,-4.45871,4.80025
14.015,-2.34295,-4.68412,4.786
14.02,-2.46001,-4.92093,4.77706
14.025,-2.58306,-5.16967,4.77389
14.03,-2.71239,-5.43088,4.77701
14.035,-2.84831,-5.70511,4.78697
14.04,-2.99115,-5.99293,4.80439
14.045,-3.14124,-6.29492,4.82996
14.05,-3.29892,-6.61165,4.86443
14.055,-3.46456,-6.94371,4.90863
14.06,-3.63852,-7.29168,4.96347
14.065,-3.82118,-7.65612,5.02994
14.07,-4.01292,-8.0376,5.10915
14.075,-4.21416,-8.43664,5.2023
14.08,-4.42528,-8.85375,5.31071
14.085,-4.64671,-9.28939,5.4358
14.09,-4.87884,-9.74396,5.57915
14.095,-5.1221,-10.2178,5.74245
14.1,-5.37688,-10.7111,5.92757
14.105,-5.64359,-11.2241,6.1365
14.11,-5.92262,-11.7567,6.3714
14.115,-6.21432,-12.3088,6.6346
14.12,-6.51904,-12.88,6.92859
14.125,-6.83709,-13.4698,7.25603
14.13,-7.16873,-14.0775,7.61976
14.135,-7.51416,-14.7017,8.02275
14.14,-7.87354,-15.3412,8.46814
14.145,-8.24693,-15.9941,8.95918
14.15,-8.63428,-16.658,9.49923
14.155,-9.03547,-17.3302,10.0917
14.16,-9.45021,-18.0075,10.7401
14.165,-9.87807,-18.6857,11.4478
14.17,-10.3185,-19.3604,12.218
14.175,-10.7705,-20.0262,13.054
14.18,-11.2333,-20.6772,13.9584
14.185,-11.7055,-21.3063,14.9336
14.19,-12.1856,-21.906,15.9815
14.195,-12.6716,-22.4678,17.1031
14.2,-13.1614,-22.9825,18.2986
14.205,-13.6524,-23.4402,19.567
14.21,-14.1418,-23.8304,20.9062
14.215,-14.6263,-24.1421,22.3125
14.22,-15.102,-24.3642,23.7805
14.225,-15.5652,-24.4855,25.3032
14.23,-16.0112,-24.4951,26.8714
14.235,-16.4354,-24.3829,28.4741
14.24,-16.8327,-24.1399,30.0982
14.245,-17.1981,-23.7584,31.7285
14.25,-17.5261,-23.233,33.3485
14.255,-17.8115,-22.5605,34.9398
14.26,-18.0489,-21.7406,36.4831
14.265,-18.2335,-20.7761,37.9586
14.27,-18.3606,-19.6732,39.3466
14.275,-18.4263,-18.4413,40.6281
14.28,-18.427,-17.0936,41.7854
14.285,-18.3603,-15.6459,42.8031
14.29,-18.2246,-14.1169,43.6688
14.295,-18.0192,-12.5274,44.3729
14.3,-17.7446,-10.8995,44.9099
14.305,-17.4024,-9.25599,45.2781
14.31,-16.9951,-7.61929,45.4798
14.315,-16.5263,-6.01087,45.5209
14.32,-16.0005,-4.45041,45.4106
14.325,-15.423,-2.95526,45.1612
14.33,-14.7996,-1.53998,44.7869
14.335,-14.1366,-0.216086,44.3037
14.34,-13.4406,1.00808,43.7283
14.345,-12.7182,2.12723,43.0775
14.35,-11.9759,3.13897,42.3679
14.355,-11.2202,4.0435,41.615
14.36,-10.457,4.84319,40.8333
14.365,-9.69196,5.54225,40.0356
14.37,-8.93025,6.14624,39.2332
14.375,-8.17643,6.66174,38.4357
14.38,-7.43452,7.09594,37.6509
